timestamp,Robin_lodging_Dorthy,Robin_education_Zenia,Robin_office_Dina,Robin_education_Derick,Robin_education_Della,Robin_office_Sammie,Robin_office_Gayle,Robin_lodging_Phillip,Robin_lodging_Elmer
2016-09-30 16:00:00,27.3,181.5,44.5,698.0,0.7492,93.5,104.5,34.8,109.0
2016-09-30 17:00:00,35.6,174.0,43.5,641.5,0.7492,93.5,103.0,33.9,131.6
2016-09-30 18:00:00,47.5,164.0,34.5,621.5,0.7492,84.0,87.0,34.2,140.1
2016-09-30 19:00:00,44.9,156.5,35.5,586.5,0.7492,68.0,70.5,34.0,120.4
2016-09-30 20:00:00,36.7,148.5,33.0,563.5,0.7492,70.0,70.5,34.4,98.1
2016-09-30 21:00:00,34.6,134.5,28.5,543.0,0.7492,63.5,69.5,33.8,96.1
2016-09-30 22:00:00,33.7,131.25,27.0,504.0,0.7492,55.5,49.5,34.0,87.5
2016-09-30 23:00:00,18.7,127.25,25.5,291.5,0.7492,47.5,40.5,22.6667,51.2667
2016-10-01 00:00:00,19.1,185.6,26.1667,325.0,0.7492,42.0,44.6373,22.6667,57.1667
2016-10-01 01:00:00,20.8,185.3,26.6667,473.5,0.7492,40.8,44.6373,33.9,69.5
2016-10-01 02:00:00,16.0,186.6,27.0,471.5,0.7492,42.0,44.6373,33.9,69.3
2016-10-01 03:00:00,14.2,184.1,27.0,447.5,0.7492,43.1,44.6373,33.9,62.1
2016-10-01 04:00:00,14.6,185.2,27.5,476.5,0.7492,45.1,44.6373,33.8,61.8
2016-10-01 05:00:00,14.2,186.7,27.5,452.5,0.7492,42.2,44.6373,33.7,59.1
2016-10-01 06:00:00,15.3,186.1,28.0,464.5,0.7492,41.4,44.6373,33.8,56.1
2016-10-01 07:00:00,17.1,191.3,27.0,483.5,0.7492,41.1,44.6373,33.8,57.7
2016-10-01 08:00:00,24.7,193.2,27.5,474.5,0.7492,39.7,44.6373,33.9,65.6
2016-10-01 09:00:00,32.3,191.1,27.5,512.0,0.7492,43.9,44.6373,33.8,76.5
2016-10-01 10:00:00,36.4,192.4,27.0,470.0,0.7492,46.4,44.6373,33.7,86.5
2016-10-01 11:00:00,34.1,193.9,28.0,480.5,0.7492,50.0,44.6373,33.9,86.8
2016-10-01 12:00:00,44.1,195.3,28.0,497.0,0.7492,54.2,44.6373,33.8,89.5
2016-10-01 13:00:00,34.1,195.5,30.0,471.0,0.7492,56.9,44.6373,33.9,88.1
2016-10-01 14:00:00,30.1,201.7,30.0,538.5,0.7492,58.8,44.6373,34.0,93.0
2016-10-01 15:00:00,24.5,202.9,30.5,513.0,0.7492,53.6,44.6373,33.7,83.6
2016-10-01 16:00:00,25.2,198.1,29.5,535.0,0.7492,51.1,44.6373,34.4,87.8
2016-10-01 17:00:00,29.9,193.6,30.0,494.0,0.7492,48.7,44.6373,34.4,97.4
2016-10-01 18:00:00,43.7,192.9,29.0,493.0,0.7492,44.9,44.6373,34.0,115.1
2016-10-01 19:00:00,56.9,188.5,29.0,487.5,0.7492,46.8,44.6373,34.1,128.0
2016-10-01 20:00:00,47.9,183.3,28.0,459.0,0.7492,43.2,44.6373,34.6,123.6
2016-10-01 21:00:00,41.0,184.4,27.0,486.0,0.7492,43.0,44.6373,34.6,112.5
2016-10-01 22:00:00,39.0,180.8,25.5,461.5,0.7492,42.9,44.6373,33.9,110.7
2016-10-01 23:00:00,39.1,176.5,25.5,431.5,0.7492,45.7,44.6373,34.0,96.2
2016-10-02 00:00:00,26.0,178.8,25.3333,430.5,0.7492,41.9,41.652,31.6,97.7
2016-10-02 01:00:00,19.1,183.2,26.0,444.5,0.7492,45.3,42.0686,31.6,86.7
2016-10-02 02:00:00,15.5,185.9,26.0,432.0,0.7492,44.6,39.5,30.2,79.2
2016-10-02 03:00:00,14.6,181.8,26.0,468.5,0.7492,41.9,39.75,29.1,71.0
2016-10-02 04:00:00,13.8,183.3,27.0,425.5,0.7492,46.1,40.0,30.2,61.6
2016-10-02 05:00:00,13.7,186.4,27.0,464.5,0.7492,43.2,39.0,29.1,57.5
2016-10-02 06:00:00,15.3,183.4,27.5,454.5,0.7492,44.8,39.75,30.2,57.5
2016-10-02 07:00:00,18.0,185.5,26.5,441.5,0.7492,43.7,39.5,29.7,61.3
2016-10-02 08:00:00,22.6,190.7,26.5,480.0,0.7492,43.9,38.0,29.3,66.3
2016-10-02 09:00:00,28.5,193.4,26.5,457.0,0.7492,46.1,37.5,30.2,86.3
2016-10-02 10:00:00,31.7,190.9,26.0,468.0,0.7492,44.4,38.5,29.0,94.4
2016-10-02 11:00:00,33.8,195.7,27.0,465.0,0.7492,45.4,46.0,30.1,91.4
2016-10-02 12:00:00,35.4,202.2,27.5,465.5,0.7492,43.7,54.0,28.9,92.7
2016-10-02 13:00:00,37.7,201.4,28.0,524.0,0.7492,44.6,55.75,30.1,103.1
2016-10-02 14:00:00,28.9,207.2,29.5,496.5,0.7492,45.4,57.25,28.9,92.5
2016-10-02 15:00:00,24.6,203.2,29.5,552.5,0.7492,45.4,60.0,30.1,99.8
2016-10-02 16:00:00,27.0,203.2,30.0,506.5,0.7492,44.4,59.25,28.8,92.1
2016-10-02 17:00:00,32.8,201.5,28.0,550.0,0.7492,44.8,57.75,29.9,96.3
2016-10-02 18:00:00,45.1,192.8,27.0,497.0,0.7492,50.8,41.25,28.8,104.0
2016-10-02 19:00:00,55.7,188.8,27.0,537.0,0.7492,45.0,38.5,30.2,125.7
2016-10-02 20:00:00,56.1,188.5,25.5,471.0,0.7492,46.1,39.25,29.6,132.4
2016-10-02 21:00:00,46.6,187.2,26.0,483.0,0.7492,41.2,39.25,29.8,122.8
2016-10-02 22:00:00,38.0,183.9,24.0,458.0,0.7492,42.0,39.0,30.0,115.9
2016-10-02 23:00:00,34.9,183.5,24.0,423.0,0.7492,41.1,39.0,29.7,120.5
2016-10-03 00:00:00,26.5,181.3,27.0,473.0,0.7492,42.8,39.8333,34.0,97.0
2016-10-03 01:00:00,21.3,177.5,24.3333,395.0,0.7492,40.0,39.0833,34.4,78.9
2016-10-03 02:00:00,15.5,180.4,25.0,430.0,0.7492,37.8,39.75,34.4,64.1
2016-10-03 03:00:00,14.3,177.2,24.5,415.5,0.7492,41.2,40.5,34.5,60.1
2016-10-03 04:00:00,13.4,185.5,25.0,418.0,0.7492,42.4,40.75,34.4,57.5
2016-10-03 05:00:00,13.3,196.2,25.5,452.5,0.7492,51.1,41.0,34.3,56.2
2016-10-03 06:00:00,15.7,202.2,26.0,423.0,0.7492,66.5,42.25,34.2,63.2
2016-10-03 07:00:00,22.9,217.9,27.0,481.5,0.7492,62.6,43.25,34.4,99.6
2016-10-03 08:00:00,31.2,226.7,29.5,520.0,0.7492,73.4,43.5,35.3,116.7
2016-10-03 09:00:00,32.4,244.7,33.0,551.0,0.7492,85.1,52.5,36.1,117.1
2016-10-03 10:00:00,26.8,264.6,39.0,645.0,0.7492,88.5,73.75,36.4,107.5
2016-10-03 11:00:00,28.0,276.0,42.5,648.5,0.7492,87.4,87.0,35.8,88.8
2016-10-03 12:00:00,32.7,269.6,46.0,674.0,0.7492,103.1,91.25,36.6,87.0
2016-10-03 13:00:00,33.5,267.3,47.0,702.0,0.7492,94.8,97.5,36.3,93.4
2016-10-03 14:00:00,28.7,272.5,49.0,717.0,0.7492,99.8,96.0,37.6,91.1
2016-10-03 15:00:00,22.9,276.8,50.5,713.5,0.7492,111.7,99.5,37.2,93.2
2016-10-03 16:00:00,23.8,271.1,52.0,707.5,0.7492,109.8,99.0,36.2,109.6
2016-10-03 17:00:00,27.3,249.8,48.5,684.0,0.7492,104.1,97.25,34.1,127.0
2016-10-03 18:00:00,41.6,230.9,42.5,632.5,0.7492,78.8,84.5,33.2,142.8
2016-10-03 19:00:00,55.7,219.3,37.5,612.0,0.7492,65.8,72.0,33.1,148.6
2016-10-03 20:00:00,51.3,207.5,35.0,590.0,0.7492,58.7,70.75,33.2,125.8
2016-10-03 21:00:00,44.6,200.7,33.5,583.0,0.7492,55.4,58.75,32.7,116.8
2016-10-03 22:00:00,37.9,192.1,32.0,566.5,0.7492,52.8,51.75,32.9,116.2
2016-10-03 23:00:00,38.1,186.3,30.5,531.0,0.7492,48.6,40.5,32.6,97.5
2016-10-04 00:00:00,27.2,192.3,34.0354,508.5,0.7492,49.9,41.6667,33.5,91.1
2016-10-04 01:00:00,20.2,188.5,29.6667,498.0,0.7492,46.0,40.75,33.1,73.8
2016-10-04 02:00:00,16.3,185.1,29.0,489.0,0.7492,46.9,40.25,32.9,65.3
2016-10-04 03:00:00,15.0,185.7,28.0,479.0,0.7492,47.1,40.0,33.0,62.7
2016-10-04 04:00:00,14.6,188.1,27.0,483.5,0.7492,51.0,40.0,33.0,59.0
2016-10-04 05:00:00,14.8,205.1,26.5,485.5,0.7492,60.6,40.25,32.9,58.1
2016-10-04 06:00:00,17.2,205.4,29.0,486.0,0.7492,70.1,41.25,32.7,67.7
2016-10-04 07:00:00,22.5,217.3,31.0,504.0,0.7492,75.6,42.75,32.8,96.9
2016-10-04 08:00:00,35.2,245.8,32.0,550.0,0.7492,77.5,44.5,32.9,116.2
2016-10-04 09:00:00,36.0,257.8,37.0,610.0,0.7492,92.3,60.25,34.1,109.4
2016-10-04 10:00:00,33.8,265.0,45.0,676.0,0.7492,98.6,78.25,35.7,98.3
2016-10-04 11:00:00,31.3,276.1,51.0,709.0,0.7492,91.2,99.0,35.4,92.3
2016-10-04 12:00:00,32.6,278.9,53.0,731.0,0.7492,98.4,103.0,33.9,91.4
2016-10-04 13:00:00,29.0,280.1,55.0,744.5,0.7492,104.8,104.75,34.4,94.6
2016-10-04 14:00:00,27.1,286.4,57.5,761.5,0.7492,104.9,104.75,35.3,91.6
2016-10-04 15:00:00,27.2,275.7,54.5,762.0,0.7492,104.6,109.0,33.8,102.2
2016-10-04 16:00:00,21.5,262.2,56.0,748.0,0.7492,98.9,105.75,33.8,105.7
2016-10-04 17:00:00,21.5,251.9,50.0,700.0,0.7492,87.5,102.25,33.5,116.2
2016-10-04 18:00:00,35.4,252.6,41.5,660.0,0.7492,86.0,85.75,33.9,138.2
2016-10-04 19:00:00,44.2,215.6,38.5,623.5,0.7492,66.7,68.75,33.9,143.8
2016-10-04 20:00:00,48.5,211.3,36.0,611.0,0.7492,60.9,69.5,34.1,121.0
2016-10-04 21:00:00,46.3,202.5,33.5,613.0,0.7492,58.5,67.5,34.0,112.8
2016-10-04 22:00:00,44.1,199.6,31.0,586.5,0.7492,48.1,60.75,34.0,109.0
2016-10-04 23:00:00,39.1,195.8,29.5,555.0,0.7492,50.5,44.5,34.1,104.3
2016-10-05 00:00:00,29.4,189.1,38.7374,506.0,0.7492,46.7,53.0049,36.9,92.4
2016-10-05 01:00:00,18.7,192.9,38.7374,536.0,0.7492,45.6,41.6667,34.2,79.7
2016-10-05 02:00:00,14.6,192.2,38.7374,527.0,0.7492,44.9,41.25,33.9,70.0
2016-10-05 03:00:00,13.8,192.9,38.7374,514.5,0.7492,45.5,40.75,34.0,62.7
2016-10-05 04:00:00,13.2,193.1,38.7374,519.5,0.7492,48.5,40.5,34.0,58.9
2016-10-05 05:00:00,13.3,204.7,38.7374,506.0,0.7492,55.3,40.5,33.9,55.9
2016-10-05 06:00:00,16.4,213.0,38.7374,505.0,0.7492,66.8,41.75,33.8,60.1
2016-10-05 07:00:00,20.2,221.6,38.7374,535.0,0.7492,64.4,43.75,33.8,92.8
2016-10-05 08:00:00,28.6,233.8,38.7374,569.0,0.7492,90.7,44.25,33.8,112.2
2016-10-05 09:00:00,32.7,256.2,38.7374,614.0,0.7492,108.6,59.5,34.8,115.7
2016-10-05 10:00:00,31.9,262.0,38.7374,682.0,0.7492,107.9,77.75,34.9,100.1
2016-10-05 11:00:00,34.1,266.8,38.7374,716.0,0.7492,110.2,95.25,35.3,93.0
2016-10-05 12:00:00,45.0,269.3,38.7374,721.5,0.7492,112.3,100.5,36.1,94.9
2016-10-05 13:00:00,41.5,264.6,38.7374,712.0,0.7492,117.9,100.75,35.2,105.4
2016-10-05 14:00:00,32.5,269.4,38.7374,726.5,0.7492,113.6,97.25,36.2,100.3
2016-10-05 15:00:00,30.6,272.5,38.7374,723.0,0.7492,112.9,99.25,37.3,113.1
2016-10-05 16:00:00,28.2,261.5,38.7374,699.5,0.7492,111.8,103.0,38.5,120.3
2016-10-05 17:00:00,29.4,244.9,38.7374,642.0,0.7492,94.3,97.75,38.9,130.7
2016-10-05 18:00:00,38.0,234.0,38.7374,619.5,0.7492,77.7,86.75,39.6,147.1
2016-10-05 19:00:00,58.0,213.6,38.7374,579.0,0.7492,68.4,72.25,39.5,141.3
2016-10-05 20:00:00,52.8,201.2,38.7374,549.5,0.7492,60.2,70.75,39.1,124.1
2016-10-05 21:00:00,49.2,200.9,38.7374,530.5,0.7492,57.3,60.75,38.9,126.5
2016-10-05 22:00:00,43.7,197.0,38.7374,525.0,0.7492,49.3,57.25,39.9,107.9
2016-10-05 23:00:00,37.3,188.8,38.7374,490.5,0.7492,51.3,44.25,40.1,98.4
2016-10-06 00:00:00,30.3,188.6,38.7374,461.5,0.7492,42.9,63.6765,35.3,91.1
2016-10-06 01:00:00,19.7,192.5,38.7374,473.0,0.7492,47.7,63.6765,38.1,85.8
2016-10-06 02:00:00,16.8,192.7,38.7374,475.5,0.7492,46.2,63.6765,38.5,70.4
2016-10-06 03:00:00,15.4,192.5,38.7374,466.5,0.7492,48.5,63.6765,38.4,62.7
2016-10-06 04:00:00,13.9,195.6,38.7374,471.0,0.7492,47.8,63.6765,38.6,61.9
2016-10-06 05:00:00,13.8,205.8,38.7374,473.5,0.7492,58.3,63.6765,38.2,60.4
2016-10-06 06:00:00,16.8,206.1,38.7374,470.0,0.7492,68.8,63.6765,37.9,68.5
2016-10-06 07:00:00,21.3,214.6,38.7374,491.5,0.7492,70.0,63.6765,38.4,93.3
2016-10-06 08:00:00,34.6,228.0,38.7374,537.0,0.7492,84.9,63.6765,38.0,119.1
2016-10-06 09:00:00,37.6,246.7,38.7374,603.0,0.7492,90.9,63.6765,37.8,113.2
2016-10-06 10:00:00,32.2,255.7,38.7374,642.0,0.7492,95.3,63.6765,37.5,104.5
2016-10-06 11:00:00,30.7,258.5,38.7374,664.5,0.7492,97.2,63.6765,37.8,98.1
2016-10-06 12:00:00,39.3,259.0,38.7374,691.0,0.7492,108.3,63.6765,36.5,105.0
2016-10-06 13:00:00,35.7,261.6,38.7374,695.5,0.7492,101.8,63.6765,33.5,96.1
2016-10-06 14:00:00,27.4,260.1,38.7374,701.0,0.7492,98.9,63.6765,33.2,101.0
2016-10-06 15:00:00,26.4,260.1,38.7374,705.0,0.7492,101.8,63.6765,33.1,102.8
2016-10-06 16:00:00,26.0,263.1,38.7374,694.5,0.7492,96.6,63.6765,33.8,110.3
2016-10-06 17:00:00,30.9,261.7,38.7374,650.5,0.7492,96.2,63.6765,32.9,122.1
2016-10-06 18:00:00,39.3,233.3,38.7374,605.5,0.7492,74.3,63.6765,31.7,144.9
2016-10-06 19:00:00,49.8,214.9,38.7374,558.0,0.7492,65.9,63.6765,33.3,143.7
2016-10-06 20:00:00,51.1,196.1,38.7374,529.5,0.7492,62.5,63.6765,33.5,124.4
2016-10-06 21:00:00,43.7,194.2,38.7374,524.5,0.7492,54.1,63.6765,32.1,118.1
2016-10-06 22:00:00,37.2,186.5,38.7374,511.0,0.7492,47.5,63.6765,32.7,110.6
2016-10-06 23:00:00,33.8,181.9,38.7374,477.5,0.7492,48.6,63.6765,33.3,110.1
2016-10-07 00:00:00,28.5,188.9,31.0354,470.5,0.7492,46.9,52.9216,34.1,89.7
2016-10-07 01:00:00,20.4,184.5,34.3687,462.5,0.7492,46.1,51.8382,32.5,75.1
2016-10-07 02:00:00,16.7,183.4,31.0,458.5,0.7492,44.2,41.0,33.6,69.5
2016-10-07 03:00:00,15.6,185.2,30.5,461.0,0.7492,46.6,40.0,33.1,72.6
2016-10-07 04:00:00,15.7,187.3,32.0,477.0,0.7492,47.7,40.0,32.3,74.3
2016-10-07 05:00:00,15.3,202.1,32.0,486.0,0.7492,54.6,40.0,33.5,63.3
2016-10-07 06:00:00,16.8,210.4,33.5,471.0,0.7492,67.8,42.25,32.9,60.4
2016-10-07 07:00:00,25.5,221.2,33.0,489.0,0.7492,73.6,42.75,31.7,88.0
2016-10-07 08:00:00,34.5,242.8,32.0,545.0,0.7492,79.0,44.25,34.2,105.8
2016-10-07 09:00:00,34.6,244.2,36.5,604.0,0.7492,89.4,57.25,33.6,110.5
2016-10-07 10:00:00,34.7,251.3,45.0,651.5,0.7492,86.5,71.75,32.6,108.2
2016-10-07 11:00:00,37.1,259.3,50.0,674.0,0.7492,93.6,89.25,33.9,101.7
2016-10-07 12:00:00,40.7,258.2,50.5,680.0,0.7492,101.9,97.5,33.7,100.3
2016-10-07 13:00:00,37.0,262.0,48.5,701.5,0.7492,113.6,102.25,32.6,90.8
2016-10-07 14:00:00,33.1,256.4,52.5,701.5,0.7492,109.5,101.5,33.3,100.3
2016-10-07 15:00:00,27.7,252.3,51.5,716.5,0.7492,98.0,105.0,34.1,103.4
2016-10-07 16:00:00,28.0,245.4,49.5,691.0,0.7492,99.0,105.0,32.3,130.8
2016-10-07 17:00:00,33.3,230.6,46.5,648.5,0.7492,91.1,101.0,32.5,130.0
2016-10-07 18:00:00,42.3,223.8,39.0,595.5,0.7492,69.5,88.0,33.3,139.4
2016-10-07 19:00:00,50.4,207.9,34.5,563.5,0.7492,62.0,74.0,32.7,135.5
2016-10-07 20:00:00,51.5,197.7,33.0,540.0,0.7492,57.2,71.25,32.7,115.6
2016-10-07 21:00:00,41.1,191.7,29.5,538.0,0.7492,56.4,66.75,33.1,108.7
2016-10-07 22:00:00,37.5,190.6,28.5,485.5,0.7492,48.2,66.25,32.7,109.9
2016-10-07 23:00:00,35.4,187.9,24.5,516.5,0.7492,47.1,44.0,31.8,99.9
2016-10-08 00:00:00,29.8,189.5,24.6667,470.0,0.7492,39.8,43.1667,32.2,95.8
2016-10-08 01:00:00,21.8,190.7,23.1667,486.5,0.7492,42.6,42.0833,32.7,83.2
2016-10-08 02:00:00,17.8,189.3,23.5,460.5,0.7492,40.2,42.75,32.3,79.3
2016-10-08 03:00:00,15.3,189.2,23.5,481.0,0.7492,42.3,41.0,33.3,69.4
2016-10-08 04:00:00,14.7,192.3,23.5,494.0,0.7492,44.3,40.5,33.1,66.7
2016-10-08 05:00:00,14.7,190.6,24.0,452.0,0.7492,43.8,40.75,31.8,61.4
2016-10-08 06:00:00,15.3,191.2,25.5,480.5,0.7492,40.8,40.25,33.0,60.1
2016-10-08 07:00:00,20.4,193.8,25.5,490.0,0.7492,42.9,40.0,32.8,60.7
2016-10-08 08:00:00,26.9,198.2,25.5,466.0,0.7492,47.8,39.5,31.7,69.2
2016-10-08 09:00:00,32.2,194.1,27.5,508.0,0.7492,54.7,40.75,32.9,77.5
2016-10-08 10:00:00,33.4,195.3,27.5,489.0,0.7492,51.0,41.75,32.6,89.0
2016-10-08 11:00:00,39.6,198.8,31.0,523.0,0.7492,53.3,44.0,33.1,91.1
2016-10-08 12:00:00,40.7,201.3,30.5,521.0,0.7492,55.6,48.5,33.0,97.9
2016-10-08 13:00:00,44.2,202.1,31.5,521.5,0.7492,55.9,55.0,32.2,112.6
2016-10-08 14:00:00,41.7,204.3,28.5,536.5,0.7492,56.3,58.5,32.1,114.0
2016-10-08 15:00:00,34.1,207.9,31.0,544.5,0.7492,57.7,56.5,32.4,104.7
2016-10-08 16:00:00,35.7,208.1,29.0,548.0,0.7492,54.6,56.75,31.9,104.8
2016-10-08 17:00:00,37.2,205.4,28.0,543.0,0.7492,49.7,54.0,31.7,106.8
2016-10-08 18:00:00,47.4,198.5,27.5,533.0,0.7492,54.8,46.75,31.8,119.4
2016-10-08 19:00:00,61.5,194.1,26.5,511.0,0.7492,46.4,46.25,31.7,125.9
2016-10-08 20:00:00,45.9,194.6,25.0,498.5,0.7492,47.3,45.25,32.4,131.4
2016-10-08 21:00:00,41.7,190.3,25.5,507.5,0.7492,46.7,45.5,31.8,130.1
2016-10-08 22:00:00,40.1,190.7,26.0,478.0,0.7492,43.2,44.5,30.8,115.7
2016-10-08 23:00:00,35.7,185.6,26.0,443.5,0.7492,46.1,44.75,29.2,106.8
2016-10-09 00:00:00,28.5,182.2,26.3333,418.5,0.7492,45.1,42.1667,30.2,105.5
2016-10-09 01:00:00,23.3,177.6,26.0,446.5,0.7492,50.9,44.0833,30.6,85.5
2016-10-09 02:00:00,18.0,181.1,26.0,406.0,0.7492,49.0,45.0,30.3,85.1
2016-10-09 03:00:00,16.8,179.7,26.0,453.5,0.7492,48.9,43.5,30.4,79.6
2016-10-09 04:00:00,15.1,180.5,26.5,437.0,0.7492,50.0,43.25,30.6,69.7
2016-10-09 05:00:00,15.1,188.7,26.5,444.0,0.7492,46.3,41.25,29.8,63.0
2016-10-09 06:00:00,16.0,177.0,27.0,469.5,0.7492,49.0,39.5,30.0,59.7
2016-10-09 07:00:00,20.9,181.9,26.5,437.5,0.7492,45.9,39.5,30.2,59.9
2016-10-09 08:00:00,23.7,184.1,28.0,489.5,0.7492,49.9,38.75,30.0,66.3
2016-10-09 09:00:00,32.2,191.9,28.5,478.5,0.7492,49.3,39.25,30.1,78.6
2016-10-09 10:00:00,30.6,200.3,28.5,485.0,0.7492,49.9,40.5,30.6,84.7
2016-10-09 11:00:00,38.5,197.7,27.5,508.5,0.7492,49.3,41.75,30.3,90.7
2016-10-09 12:00:00,44.5,202.4,28.5,473.0,0.7492,54.3,41.75,30.0,101.0
2016-10-09 13:00:00,46.9,205.0,29.5,523.0,0.7492,50.4,42.25,31.8,104.1
2016-10-09 14:00:00,37.3,200.6,30.0,513.0,0.7492,55.7,41.25,30.5,102.7
2016-10-09 15:00:00,35.7,199.2,30.5,524.0,0.7492,55.8,41.25,30.7,108.8
2016-10-09 16:00:00,28.5,204.7,29.5,526.5,0.7492,59.3,41.75,28.6,109.1
2016-10-09 17:00:00,38.8,202.3,29.5,488.5,0.7492,60.1,43.25,29.9,119.2
2016-10-09 18:00:00,52.6,194.6,28.5,497.5,0.7492,57.8,42.0,30.4,126.0
2016-10-09 19:00:00,56.3,186.6,27.5,488.0,0.7492,54.7,42.25,31.3,136.6
2016-10-09 20:00:00,52.0,186.6,27.5,449.0,0.7492,53.0,42.25,31.5,131.2
2016-10-09 21:00:00,45.7,181.3,27.0,473.5,0.7492,53.9,42.0,30.9,128.9
2016-10-09 22:00:00,41.5,184.5,27.0,466.5,0.7492,50.8,41.75,29.1,117.8
2016-10-09 23:00:00,38.0,185.4,26.0,436.5,0.7492,48.1,41.75,30.6,119.2
2016-10-10 00:00:00,29.2,178.4,28.8333,420.0,0.7492,47.4,41.0833,29.1,104.0
2016-10-10 01:00:00,20.0,177.7,26.8333,404.5,0.7492,45.2,40.5833,30.8,90.0
2016-10-10 02:00:00,16.1,177.3,26.5,452.0,0.7492,44.4,40.5,30.5,72.3
2016-10-10 03:00:00,15.1,180.3,26.0,425.0,0.7492,44.2,39.5,30.4,66.6
2016-10-10 04:00:00,14.6,179.7,27.0,425.0,0.7492,48.6,39.75,30.4,60.7
2016-10-10 05:00:00,13.9,195.8,27.0,450.5,0.7492,58.1,39.5,30.1,57.3
2016-10-10 06:00:00,14.7,198.6,27.5,419.0,0.7492,70.5,42.5,30.1,65.8
2016-10-10 07:00:00,22.7,211.6,28.5,497.5,0.7492,70.4,44.0,29.9,92.1
2016-10-10 08:00:00,35.8,235.7,29.0,433.5,0.7492,71.8,42.75,29.9,117.1
2016-10-10 09:00:00,36.2,243.9,34.5,504.5,0.7492,94.0,52.0,30.4,114.0
2016-10-10 10:00:00,29.4,257.7,43.0,543.5,0.7492,97.7,71.5,31.2,111.9
2016-10-10 11:00:00,31.3,265.3,46.0,564.5,0.7492,106.5,84.25,31.6,104.2
2016-10-10 12:00:00,36.4,264.1,47.5,571.5,0.7492,107.9,89.25,32.0,100.5
2016-10-10 13:00:00,35.2,264.0,50.0,590.5,0.7492,106.8,94.5,30.3,100.8
2016-10-10 14:00:00,30.7,269.4,49.0,588.5,0.7492,103.0,92.75,31.1,96.1
2016-10-10 15:00:00,26.2,262.3,49.5,584.5,0.7492,107.4,98.5,32.2,107.8
2016-10-10 16:00:00,26.8,254.9,52.0,581.5,0.7492,95.8,107.5,30.6,114.9
2016-10-10 17:00:00,29.5,238.0,48.5,543.5,0.7492,92.4,103.75,30.1,120.8
2016-10-10 18:00:00,47.2,218.9,43.5,504.5,0.7492,73.2,81.5,28.9,146.8
2016-10-10 19:00:00,56.5,202.5,40.5,464.0,0.7492,68.5,67.5,31.9,156.1
2016-10-10 20:00:00,52.9,199.9,37.5,447.5,0.7492,67.3,67.0,31.0,128.9
2016-10-10 21:00:00,46.9,192.1,34.5,455.0,0.7492,58.1,67.75,29.3,132.8
2016-10-10 22:00:00,46.3,180.7,32.0,424.0,0.7492,51.2,63.75,30.3,123.0
2016-10-10 23:00:00,41.1,179.5,31.5,400.5,0.7492,53.9,42.5,30.7,112.8
2016-10-11 00:00:00,31.9,186.6,30.5,380.5,0.7492,52.4,42.8333,31.0,104.6
2016-10-11 01:00:00,21.0,173.8,31.5,381.5,0.7492,52.9,41.75,30.2,87.1
2016-10-11 02:00:00,16.6,176.0,31.5,381.5,0.7492,55.0,39.75,30.7,73.3
2016-10-11 03:00:00,15.3,178.2,33.0,374.0,0.7492,50.1,40.25,29.9,67.8
2016-10-11 04:00:00,15.7,181.8,33.0,371.0,0.7492,56.3,40.0,29.7,62.2
2016-10-11 05:00:00,16.7,198.8,33.0,379.0,0.7492,65.5,40.0,31.0,58.4
2016-10-11 06:00:00,18.6,200.2,34.0,374.5,0.7492,76.3,40.0,30.5,58.4
2016-10-11 07:00:00,22.9,215.6,34.0,403.5,0.7492,79.3,40.75,31.1,94.1
2016-10-11 08:00:00,39.3,225.9,33.5,440.5,0.7492,88.7,41.5,31.8,122.7
2016-10-11 09:00:00,32.4,247.0,37.5,492.5,0.7492,98.6,51.5,31.1,111.1
2016-10-11 10:00:00,31.8,256.2,43.0,557.0,0.7492,110.2,64.25,31.0,102.7
2016-10-11 11:00:00,30.3,258.5,53.0,584.0,0.7492,105.2,87.0,31.4,105.7
2016-10-11 12:00:00,34.1,259.8,52.5,610.5,0.7492,105.9,91.5,31.8,104.6
2016-10-11 13:00:00,32.0,263.4,52.0,590.0,0.7492,98.2,99.5,31.7,99.3
2016-10-11 14:00:00,26.5,259.2,53.5,577.0,0.7492,102.0,96.25,31.7,104.4
2016-10-11 15:00:00,24.0,258.8,54.0,564.5,0.7492,101.4,102.5,32.0,115.4
2016-10-11 16:00:00,23.4,250.2,52.0,554.0,0.7492,95.6,105.0,31.7,120.0
2016-10-11 17:00:00,26.9,249.1,49.5,520.0,0.7492,89.5,104.75,30.3,128.6
2016-10-11 18:00:00,36.6,230.9,45.5,477.0,0.7492,80.4,87.75,30.0,137.0
2016-10-11 19:00:00,44.4,207.6,41.5,458.5,0.7492,71.3,70.75,30.4,144.1
2016-10-11 20:00:00,48.0,200.1,40.0,441.5,0.7492,65.7,69.0,30.4,128.4
2016-10-11 21:00:00,50.0,193.7,37.0,444.0,0.7492,62.3,68.25,30.6,123.2
2016-10-11 22:00:00,41.4,190.6,34.0,418.0,0.7492,53.1,68.25,30.7,121.9
2016-10-11 23:00:00,40.1,192.2,30.5,396.0,0.7492,52.5,46.25,30.6,115.4
2016-10-12 00:00:00,33.1,189.3,29.3333,373.0,0.7492,48.6,45.3333,30.4,100.2
2016-10-12 01:00:00,22.8,182.0,30.5,385.0,0.7492,47.9,41.8333,30.5,84.4
2016-10-12 02:00:00,19.4,190.2,30.5,383.0,0.7492,50.4,40.0,30.5,73.9
